po_id,po_number,po_date,total_amount,vendor_ref,delivery_terms,payment_term,shipment_mode,warranty_period,delivery_period,contact_person,mobile,created_at,updated_at,item_code,vendor_name,supplier_gstin,buyer_gstin,delivery_location,supplier_pan
1660,AN24-25POAR 577,2025-01-07,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06823,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - ANDHRA PRA,37AAGCT5084N1ZN,,"D.NO:25-12-44,MEHDI BUILDINGS, GODEVARI STREET,VISAKHAPATNAMAndhra PradeshIndia",AAGCT5084N  
1661,TP24-25/PO 1539,2025-03-07,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  
1662,AN24-25/PO 675,2025-02-14,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S05020,MALTEA GLOBAL SOLUTION PVT LTD,36AAMCM7546C1ZA,,"First Floor, Plot No 39, Mano Vikas Nagar,TelanganaIndia",AAMCM7546C  
1663,AN24-25POAR 740,2025-03-01,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03522,MRF LIMITED-ODISHA,21AAACM4154G1ZZ,,BALAJI BUSINESS CENTERSAMBALPUROdishaIndia,AAACM4154G  
1664,TP24-25/PO 1521,2025-03-07,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06458,JAINX LAPTOP & COMPUTER WORLD (RAIGARH),22AATFJ8181A1ZC,,"GOURI SHANKAR MANDIR AGROHABHAVAN ROAD, RAIGARHRAIGARHChhattisgarhIndia",AATFJ8181A  
1665,TP24-25POAR 1034,2025-03-05,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03097,INTRAC TYRES PRIVATE LTD,36AAACI7118N1ZB,,7-2-181/AHYDERABADTelanganaIndia,AAACI7118N  
1666,TP24-25/PO 1501,2025-02-22,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00618,DOZCO (INDIA) PVT LTD-DHANBAD,20AABCD0776E1Z9,,"1,RAJHANS MANSIONDHANBADJharkhandIndia",AABCD0776E  
1667,AN24-25/PO 651,2025-01-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06532,GUPTA BROTHERS,21BKOPG9525K1ZW,,"NH:-55,MAIN ROAD,ANGUL-759122ANGULOdishaIndia",BKOPG9525K  
1668,PC24-25POAR 534,2025-02-21,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03772,RISHAV AUTOMOBILE-JHARKHAND,20ALQPD7775A1ZB,,"636,GARABASAJharkhandIndia",ALQPD7775A  
1669,HO24-25/PO 141,2025-01-21,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00315,STAR FLEX,36BAZPS5674J1ZJ,,PLOT NO : 56/44.45. KRISHNA NAGARRAMAGUNDAMTelanganaIndia,BAZPS5674J  
1670,AN24-25POAR 701,2025-02-15,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03522,MRF LIMITED-ODISHA,21AAACM4154G1ZZ,,BALAJI BUSINESS CENTERSAMBALPUROdishaIndia,AAACM4154G  
1671,TP24-25/PO 1706,2025-03-29,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06605,GAYATRI COMPUTERS,22DSFPB9039G1ZY,,NULLNULLNULLNULL,            
1672,CM24-25POAR 977,2025-02-12,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03885,DCS TECHNO SERVICESS PVT LTD,36AABCD3102E1ZE,,"Plot No.169, Road No.11TelanganaIndia",AABCD3102E  
1673,TP24-25POAR 1066,2025-03-11,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  
1674,PC24-25POAR 563,2025-03-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04985,GOSWAMI & DAS OXYGEN AGENCY,               ,,NULLNULLNULLNULL,            
1675,AN24-25POAR 715,2025-02-22,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  
1676,PC24-25POAR 519,2025-02-13,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  
1677,TP24-25POAR 778,2025-01-04,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  
1678,TP24-25/PO 1537,2025-03-04,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  
1679,PC24-25POAR 549,2025-03-05,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03528,WIRTGEN INDIA PVT. LTD-JH,20AAACW2816R1Z7,,HOUSE NO. O-SFS99JharkhandIndia,AAACW2816R  
1680,HO24-25/PO 143,2025-01-21,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00335,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. NAGPUR,27AAACT9077B1ZA,,C/O. SWETAL LEGESTICS. 16KMASTONENAGPURMaharashtraIndia,AAACT9077B  
1681,AN24-25POAR 708,2025-02-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04513,DOZER WORLD PRIVATE LIMITED - ODISHA,21AADCD2500J1ZC,,"APARAJITA APT.,FLAT  # 303, PL.#42,OdishaIndia",AADCD2500J  
1682,PC24-25POAR 449,2025-01-02,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06831,AGARWAL FURNITURE HOUSE,20AEOPA0474N1ZM,,HARINDAGA BAZARJharkhandIndia,AEOPA0474N  
1683,AN24-25POAR 606,2025-01-11,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03098,DEVSHI EARTHMOVERS PVT LTD-HYDERABAD,36AABCD9558N1ZZ,,"PESHWARI PLAZAIDA Nacharam, Nacharam, HyderabadTelanganaIndia",AABCD9558N  
1684,AN24-25/PO 621,2025-01-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04266,KAS TYRE RETREADDERS,21AMSPD3574E1Z8,,"LAXMI BAZAR,(FCI)PO:VIKRAMPUROdishaIndia",AMSPD3574E  
1685,CM24-25POAR 1034,2025-03-03,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00350,ULTRA PLUS LUBES PVT LTD,27AAACU6623Q1ZS,,MaharashtraMAHARASHTRAMaharashtraIndia,AAACU6623Q  
1686,AN24-25/PO 754,2025-03-11,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04965,RAGHVENDRA ENTERPRISES-ODISHA,21ASWPS0791G1ZC,,"NEAR DEAR HIGH SCHOOL,ANGULOdishaIndia",ASWPS0791G  
1687,TP24-25/PO 1197,2025-01-02,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06726,TAYAL AUTO PARTS,22AMUPG8491M1ZA,,"DHIMRAPIR CHOWK,JINDAL ROAD,RAIGARH,RAIGARH(C.G)RAIGARHChhattisgarhIndia",AMUPG8491M  
1688,PC24-25POAR 580,2025-03-15,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06164,LARSEN & TOUBRO LIMITED-SUNDARGARH(NEW),21AAACL0140P3ZT,,"Kansbahal Works Campus, Block No. 17OdishaIndia",AAACL0140P  
1689,CM24-25POAR 891,2025-01-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00891,RAJA MOTOR,               ,,KALI MANDIR.JharkhandIndia,            
1690,PC24-25POAR 572,2025-03-13,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00235,RAJDEEP ELECTRIC & HARDWARE STORE,20AGNPC5915F1ZU,,Shaheed Chowkvdev Complex.TANDWAJharkhandIndia,AGNPC5915F  
1691,CM24-25POAR 946,2025-02-01,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03528,WIRTGEN INDIA PVT. LTD-JH,20AAACW2816R1Z7,,HOUSE NO. O-SFS99JharkhandIndia,AAACW2816R  
1692,TP24-25/PO 1325,2025-01-31,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  
1693,TP24-25/PO 1656,2025-03-24,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06400,ASHOKA PRINTING WORKS,22APGPS1869C1ZZ,,RAIGARHRAIGARHChhattisgarhIndia,APGPS1869C  
1694,TP24-25/PO 1383,2025-02-14,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04768,DINESH TRACK REPAIRS - ODISHA,21CPWPK4692H1ZE,,"PLOT NO-4535P, NEAR BN COLLEGE,JHARSUGUDA,OdishaIndia",CPWPK4692H  
1695,PC24-25/PO 395,2025-03-30,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06747,MATA ELECTRICALS,20BKIPB1879F1ZJ,,"BAXIBANDH ROAD,JharkhandIndia",BKIPB1879F  
1696,TP24-25POAR 985,2025-02-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  
1697,CM24-25POAR 1021,2025-02-28,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  
1698,AN24-25/PO 796,2025-03-26,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06532,GUPTA BROTHERS,21BKOPG9525K1ZW,,"NH:-55,MAIN ROAD,ANGUL-759122ANGULOdishaIndia",BKOPG9525K  
1699,CM24-25POAR 933,2025-01-29,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03975,JHARKHAND ENTERPRISES,20CPRPA4262G1Z7,,NEAR HIGH SCHOOL MISHROULJharkhandIndia,CPRPA4262G  
1700,AN24-25/PO 610,2025-01-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06849,MADANI HOOD HOUSE,               ,,NULLNULLNULLNULL,CTZPR5412F  
1701,TP24-25POAR 1043,2025-03-06,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06530,DOZCO INDIA PVT LTD - BILASPUR,22AABCD0776E1Z5,,18A & 18C TIFRA INDUSTRIAL AREAChhattisgarhIndia,AABCD0776E  
1702,AN24-25/PO 639,2025-01-25,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04266,KAS TYRE RETREADDERS,21AMSPD3574E1Z8,,"LAXMI BAZAR,(FCI)PO:VIKRAMPUROdishaIndia",AMSPD3574E  
1703,TP24-25POAR 947,2025-02-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  
1704,TP24-25POAR 1099,2025-03-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  
1705,TP24-25POAR 825,2025-01-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  
1706,PC24-25/PO 324,2025-02-05,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06831,AGARWAL FURNITURE HOUSE,20AEOPA0474N1ZM,,HARINDAGA BAZARJharkhandIndia,AEOPA0474N  
1707,CM24-25/PO 86,2025-01-18,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06891,OM MOTOR PARTS,               ,,NULLNULLNULLNULL,            
1708,CM24-25POAR 1043,2025-03-08,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  
1709,TP24-25POAR 781,2025-01-04,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04996,GALAXY AUTO SERVICE CENTER,22AEGPA8535E1ZZ,,NH-78 TALKIES ROADChhattisgarhIndia,AEGPA8535E  
1710,CM24-25POAR 949,2025-01-04,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  
1711,AN24-25POAR 720,2025-02-27,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04219,MAA SABITRI ENTERPRISER,21AFUPA8345P1ZY,,NEAR WOMENS COLLEGEANGULOdishaIndia,AFUPA8345P  
1712,AN24-25/PO 731,2025-02-27,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04965,RAGHVENDRA ENTERPRISES-ODISHA,21ASWPS0791G1ZC,,"NEAR DEAR HIGH SCHOOL,ANGULOdishaIndia",ASWPS0791G  
1713,TP24-25POAR 918,2025-02-05,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06421,DOZER WORLD PRIVATE LIMITED-CHATTISHGARH,22AADCD2500J1ZA,,"74A INDRA COMM. COMPLEX,TP NAGAR ROAD,ChhattisgarhIndia",AADCD2500J  
1714,PC24-25POAR 491,2025-02-05,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00364,VENKATA SAI AUTO TECK,36BOPPS1317Q1Z6,,PLOT NO : 5-438/A. S.R NAIK NAGARHYDERABADTelanganaIndia,BOPPS1317Q  
1715,AN24-25/PO 655,2025-01-29,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04202,AUTOPOWER ENTERPRISE,36AALFA7615G1ZF,,"PLOT NO.1G,BLOCK NO 2, AUTONAGARHYDERABAD 500070TelanganaIndia",AALFA7615G  
1716,TP24-25POAR 843,2025-01-11,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06421,DOZER WORLD PRIVATE LIMITED-CHATTISHGARH,22AADCD2500J1ZA,,"74A INDRA COMM. COMPLEX,TP NAGAR ROAD,ChhattisgarhIndia",AADCD2500J  
1717,TP24-25/PO 1353,2025-02-03,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  
1718,AN24-25/PO 689,2025-02-22,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04158,JTRONIX TECHNOLOGIES,27CROPS6494M1ZJ,,"GALA NO.10,TURBHE INDUSTRIAL PARKMaharashtraIndia",CROPS6494M  
1719,CM24-25POAR 1067,2025-03-12,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00128,INDOFLEX - JHARKHAND,20AABFI5305F1Z5,,Near Union Bank of IndiaTANDWAJharkhandIndia,AABFI5305F  
1720,AN24-25/PO 668,2025-02-07,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04818,ESKAY ENGINEERING,20AXLPK9396F1Z6,,Godhar Near Power HouseJharkhandIndia,AXLPK9396F  
1721,CM24-25POAR 886,2025-01-21,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00334,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. JHARKHAND,20AAACT9077B1ZO,,TELCON WARE HOSE. NAWAGARHJHARKHANDJharkhandIndia,AAACT9077B  
1722,CM24-25POAR 1112,2025-03-29,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  
1723,PC24-25/PO 339,2025-02-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06580,MAKSUB TYRE SHOP,               ,,NULLNULLNULLNULL,DEEPS0831C  
1724,AN24-25POAR 581,2025-01-07,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04627,SHIV MINING EQUIPMENTS,24ACRFS6412K1ZQ,,"FORTUNE GOLRY,GF-21,22,NR,VADODARAGujaratIndia",ACRFS6412K  
1725,AN24-25/PO 742,2025-03-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S07005,AR EARTHMOVERS LLP,21ABKFA7242D1ZW,,"C/O.RAYET AUTOMOBILES,NH-5CUTTACKOdishaIndia",ABKFA7242D  
1726,PC24-25POAR 503,2025-02-08,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  
1727,TP24-25/PO 1371,2025-02-12,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03967,AUTO CENTER,22AAHFA5171D3ZX,,"Kharsia road,DimrapurchaukRAIGARHChhattisgarhIndia",AAHFA5171D  
1728,CM24-25POAR 1097,2025-03-27,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  
1729,AN24-25POAR 613,2025-01-15,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04627,SHIV MINING EQUIPMENTS,24ACRFS6412K1ZQ,,"FORTUNE GOLRY,GF-21,22,NR,VADODARAGujaratIndia",ACRFS6412K  
1730,PC24-25/PO 386,2025-03-25,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06494,FASHION HOOD MAKER,               ,,NULLNULLNULLNULL,FFDPK2291N  
1731,TP24-25/PO 1357,2025-02-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00664,ANPARA BORING CENTRE,09ABEPY8593M2ZF,,ANPARASONEBHADRAUttar PradeshIndia,ABEPY8593M  
1732,TP24-25/PO 1418,2025-02-18,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  
1733,TP24-25POAR 1044,2025-03-06,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00169,"LARSEN & TOUBRO LIMITED, NAGPUR",27AAACL0140P2ZI,,LOGISTICS PARK. SURVY NO. 99/1. 14TH  MILLSNAGPURMaharashtraIndia,AAACL0140P  
1734,TP24-25/PO 1498,2025-02-21,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00618,DOZCO (INDIA) PVT LTD-DHANBAD,20AABCD0776E1Z9,,"1,RAJHANS MANSIONDHANBADJharkhandIndia",AABCD0776E  
1735,TP24-25POAR 1055,2025-03-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06528,DEVGHAR AGENCIES,22ADYPA3467C1ZQ,,"5,SHRI HRI COMPLEXChhattisgarhIndia",ADYPA3467C  
1736,TP24-25POAR 1076,2025-03-13,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06568,VE COMMERCIAL VEHICLES LIMITED- CHHATTISGARH,22AABCE9378F1ZM,,"PLOT NO.442/2,443,444/2ChhattisgarhIndia",AABCE9378F  
1737,CM24-25POAR 841,2025-01-07,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S04490,LARSEN & TOUBRO LIMITED - KANSBAHAL (ODISHA),21AAACL0140P3ZT,,"KANSBAHAL WORKS CAMPUS, BLOCK NO. 17OdishaIndia",AAACL0140P  
1738,HN24-25POAR 6,2025-02-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03634,SAI KRISHNA ALLOYS,36ABCFS1496B1ZB,,"SHED NO: E-4, I EHYDERABADTelanganaIndia",ABCFS1496B  
1739,TP24-25/PO 1576,2025-01-30,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06740,UNI LOGITRANS INDIA PRIVATE LIMITED,21AABCU1064A1Z7,,"MOUZA-BRAJRAJNAGAR TOWN UNIT NO,2JHARSUGUDAOdishaIndia",AABCU1064A  
1740,AN24-25POAR 771,2025-03-21,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03522,MRF LIMITED-ODISHA,21AAACM4154G1ZZ,,BALAJI BUSINESS CENTERSAMBALPUROdishaIndia,AAACM4154G  
1741,CM24-25POAR 923,2025-01-25,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00891,RAJA MOTOR,               ,,KALI MANDIR.JharkhandIndia,            
1742,TP24-25/PO 1546,2025-03-05,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  
1743,CM24-25POAR 887,2025-01-21,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00128,INDOFLEX - JHARKHAND,20AABFI5305F1Z5,,Near Union Bank of IndiaTANDWAJharkhandIndia,AABFI5305F  
1744,AN24-25/PO 654,2025-01-08,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00040,BANSAL AGENCIES. MADHYA PRADESH,23ABCPB9715C1ZA,,75/1. Dhoti. WaidhanSINGRAULIMadhya PradeshIndia,ABCPB9715C  
1745,PC24-25/PO 366,2025-03-19,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  
1746,CM24-25/PO 83,2025-01-09,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06234,SONAM ENTERPRISES,23DCOPA3123B1ZE,,"Near Petrol Pump,Main RoadMadhya PradeshIndia",DCOPA3123B  
1747,AN24-25/PO 597,2025-01-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S05020,MALTEA GLOBAL SOLUTION PVT LTD,36AAMCM7546C1ZA,,"First Floor, Plot No 39, Mano Vikas Nagar,TelanganaIndia",AAMCM7546C  
1748,PC24-25/PO 344,2025-02-14,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S05087,RAJ AUTOMOBILES,20AXNPK5841M1Z7,,JharkhandIndia,AXNPK5841M  
1749,TP24-25POAR 865,2025-01-20,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  
1750,CM24-25POAR 1059,2025-03-16,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00128,INDOFLEX - JHARKHAND,20AABFI5305F1Z5,,Near Union Bank of IndiaTANDWAJharkhandIndia,AABFI5305F  
1751,PC24-25/PO 350,2025-02-10,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06747,MATA ELECTRICALS,20BKIPB1879F1ZJ,,"BAXIBANDH ROAD,JharkhandIndia",BKIPB1879F  
1752,TP24-25/PO 1491,2025-03-02,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  
1753,PC24-25POAR 457,2025-01-09,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  
1754,CM24-25POAR 1093,2025-03-20,,,,,,,,,,2025-05-23 15:31:03.295728,2025-05-23 15:31:03.295728,S00286,SONU MOTOR,20BHVPS5558Q1Z9,,Saheed Chowk.Khalari.RanchiKHALARIJharkhandIndia,BHVPS5558Q  
