id,date,voucher_name,branch,currency,party,quantity,gross_amt,discount,gross_minus_discount,net_amount,deductions,total_value
24749,2025-03-22,PC24-25PMR 1656,Pachhwara Central,INR,RISHAV AUTOMOBILE-JHARKHAND,76.00,50856.00,,50856.00,60010.08,,60718.00
24750,2025-03-22,PC24-25PMR 1661,Pachhwara Central,INR,PPS MOTORS PVT LTD(BHARAT BENZ)-MADHYA PRADESH,320.00,146718.16,11737.44,134980.72,170194.47,,170194.00
24751,2025-03-22,PC24-25PMR 1662,Pachhwara Central,INR,PPS MOTORS PVT LTD(BHARAT BENZ)-MADHYA PRADESH,5.00,19292.38,1157.54,18134.84,21399.11,,21399.00
24752,2025-03-22,PC24-25PMR 1663,Pachhwara Central,INR,PPS MOTORS PVT LTD(BHARAT BENZ)-MADHYA PRADESH,200.00,346814.75,31213.32,315601.43,382949.87,,382950.00
24753,2025-03-22,PC24-25PMR 1712,Pachhwara Central,INR,RAJ AUTOMOBILES,17.00,30314.90,3031.48,27283.42,33599.68,,33600.00
24754,2025-03-22,PC24-25PMR 1716,Pachhwara Central,INR,NEOGI AUTOMOBILES,21.00,33209.87,,33209.87,42508.65,,42509.00
24755,2025-03-22,PC24-25PMR 1737,Pachhwara Central,INR,TIRUPATI ELECTRICALS,2.00,7764.00,,7764.00,9161.52,,9162.00
24756,2025-03-22,TP24-25PMR 4410,Talaipalli,INR,UNIVERSAL SPORTS,45.00,36160.65,,36160.65,40499.93,,40500.00
24757,2025-03-22,TP24-25PMR 4594,Talaipalli,INR,INDIAN OIL CORPORATION LIMITED,35000.00,2774681.00,,2774681.00,2774681.00,2369.90,2772311.00
24758,2025-03-22,TP24-25PMR 4603,Talaipalli,INR,NAYARA ENERGY LIMITED,40000.00,3005140.80,,3005140.80,3005140.80,1983.44,3003157.00
24759,2025-03-22,TP24-25PNI 807,Talaipalli,INR,SHIV KUMAR AGRAWAL,1.00,158463.00,,158463.00,158463.00,,158463.00
24760,2025-03-22,TP24-25PV- 1663,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24761,2025-03-22,TP24-25PV- 1681,Talaipalli,INR,NAIDU BRO'S TRANSPORT,1.00,52500.00,,,54600.00,,54600.00
24762,2025-03-22,TP24-25PV- 1690,Talaipalli,INR,MAHALAXMI CORP,1.00,73500.00,,,81585.00,,81585.00
24763,2025-03-23,CM24-25PMR 2616,Consortium-Magadh,INR,BHARAT PETROLEUM CORPORATION LIMITED,20000.00,1526984.00,,1526984.00,1526984.00,1304.22,1525680.00
24764,2025-03-23,CM24-25PMR 2617,Consortium-Magadh,INR,BHARAT PETROLEUM CORPORATION LIMITED,20000.00,1526984.00,,1526984.00,1526984.00,1304.22,1525680.00
24765,2025-03-23,CM24-25PMR 2618,Consortium-Magadh,INR,BHARAT PETROLEUM CORPORATION LIMITED,20000.00,1526984.00,,1526984.00,1526984.00,1304.22,1525680.00
24766,2025-03-23,CM24-25PMR 2630,Consortium-Magadh,INR,MRF LIMITED. RANCHI,90.00,642217.20,,642217.20,822038.02,,822038.00
24767,2025-03-23,CM24-25PMR 2631,Consortium-Magadh,INR,MRF LIMITED. RANCHI,8.00,32186.88,,32186.88,41199.20,,41199.00
24768,2025-03-23,CM24-25PMR 2632,Consortium-Magadh,INR,MRF LIMITED. RANCHI,90.00,642217.20,,642217.20,822038.02,,822038.00
24769,2025-03-23,HN24-25PMR 69,HNSS Kurnool,INR,INNOVATIVE INFRA & MINING SOLUTIONS LTD - TELANGANA,5.00,10290.62,,10290.62,13171.99,,13172.00
24770,2025-03-23,HN24-25PMR 70,HNSS Kurnool,INR,INNOVATIVE INFRA & MINING SOLUTIONS LTD - TELANGANA,256.00,215402.34,,215402.34,258837.57,,258838.00
24771,2025-03-23,PC24-25PMR 1647,Pachhwara Central,INR,BIMLA KISAN SEWA KENDRA,12000.00,1104000.00,,1104000.00,1104000.00,,1104000.00
24772,2025-03-23,PC24-25PMR 1649,Pachhwara Central,INR,LARSEN & TOUBRO LIMITED-SUNDARGARH(NEW),1.00,318540.00,,318540.00,375877.20,,375877.00
24773,2025-03-23,PC24-25PMR 1650,Pachhwara Central,INR,LARSEN & TOUBRO LIMITED-SUNDARGARH(NEW),1.00,318540.00,,318540.00,375877.20,,375877.00
24774,2025-03-23,PC24-25PMR 1651,Pachhwara Central,INR,LARSEN & TOUBRO LIMITED-SUNDARGARH(NEW),1.00,17830.00,,17830.00,21039.40,,21039.00
24775,2025-03-23,PC24-25PMR 1652,Pachhwara Central,INR,MRF LIMITED. RANCHI,84.00,595308.00,,595308.00,761994.24,,767235.00
24776,2025-03-23,PC24-25PMR 1653,Pachhwara Central,INR,MRF LIMITED. RANCHI,6.00,42522.00,,42522.00,54428.16,,54803.00
24777,2025-03-23,PC24-25PMR 1654,Pachhwara Central,INR,MRF LIMITED. RANCHI,78.00,537096.00,603.76,536492.24,686710.06,,691393.00
24778,2025-03-23,PC24-25PMR 1672,Pachhwara Central,INR,SHREE GOYAL ELECTRONICS,2.00,86237.28,,86237.28,101760.00,,101760.00
24779,2025-03-23,PC24-25PMR 1717,Pachhwara Central,INR,NEOGI AUTOMOBILES,121.00,7792.27,,7792.27,9194.89,,9195.00
24780,2025-03-23,PC24-25PMR 1718,Pachhwara Central,INR,NEOGI AUTOMOBILES,7.00,10316.37,,10316.37,13204.97,,13205.00
24781,2025-03-23,PC24-25PMR 1719,Pachhwara Central,INR,SHREE GOYAL ELECTRONICS,1.00,11745.76,,11745.76,13860.00,,13860.00
24782,2025-03-23,PC24-25PMR 1720,Pachhwara Central,INR,RAJDEEP ELECTRIC & HARDWARE STORE,1122.00,111535.00,,111535.00,128900.80,,128901.00
24783,2025-03-23,PC24-25PNI 420,Pachhwara Central,INR,SAJJAD CHIKAN & AZAD MOTON SHOP,1.00,25760.00,,25760.00,25760.00,,25760.00
24784,2025-03-23,TP24-25PMR 4624,Talaipalli,INR,NAYARA ENERGY LIMITED,40000.00,3005140.80,,3005140.80,3005140.80,1983.44,3003157.00
24785,2025-03-23,TP24-25PMR 4626,Talaipalli,INR,NAYARA ENERGY LIMITED,40000.00,2894820.00,,2894820.00,2894820.00,1887.42,2892933.00
24786,2025-03-23,TP24-25PMR 4631,Talaipalli,INR,PADMA PETROLEUM,20000.00,1885800.00,,1885800.00,1885800.00,,1885800.00
24787,2025-03-23,TP24-25PNI 793,Talaipalli,INR,SATHYA SABJI CENTER,1.00,42408.00,,42408.00,42408.00,,42408.00
24788,2025-03-23,TP24-25PV- 1631,Talaipalli,INR,SANY HEAVY INDUSTRY INDIA PVT LTD-CHHATTISGARH,3586.00,1757140.00,,,2038282.40,,2038282.40
24789,2025-03-23,TP24-25PV- 1725,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24790,2025-03-23,TP24-25PV- 1726,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24791,2025-03-24,AN24-25PMR 2726,Ananta OCP,INR,ECO ENERGIES,37000.00,2782400.00,,2782400.00,3283232.00,,3283232.00
24792,2025-03-24,AN24-25PMR 2731,Ananta OCP,INR,NAYARA ENERGY LIMITED,40000.00,3005141.20,,3005141.20,3005141.20,1983.44,3003158.00
24793,2025-03-24,AN24-25PNI 663,Ananta OCP,INR,TALCHER INDANE GRAMIN VITRAK,6.00,11988.00,,11988.00,11988.00,,11988.00
24794,2025-03-24,AN24-25PNI 666,Ananta OCP,INR,TALCHER INDANE GRAMIN VITRAK,9.00,17982.00,,17982.00,17982.00,,17982.00
24795,2025-03-24,AN24-25PNI 674,Ananta OCP,INR,USHA PRINTERS,1.00,22750.00,,22750.00,22750.00,,22750.00
24796,2025-03-24,AN24-25PV- 1106,Ananta OCP,INR,SRI BALAJI ANAND CHEMICALS,1.00,300000.00,,,330000.00,,330000.00
24797,2025-03-24,AN24-25PV- 1125,Ananta OCP,INR,TATA HITACHI CONSTRUCTION MACHINERY CO.PVT.LTD-ODISHA,23.00,944817.00,,,1095987.72,,1095987.72
24798,2025-03-24,CM24-25PMR 2619,Consortium-Magadh,INR,BHARAT PETROLEUM CORPORATION LIMITED,28000.00,2137777.04,,2137777.04,2137777.04,1825.91,2135951.00
24799,2025-03-24,CM24-25PMR 2625,Consortium-Magadh,INR,BHARAT PETROLEUM CORPORATION LIMITED,20000.00,1526984.00,,1526984.00,1526984.00,1304.22,1525680.00
24800,2025-03-24,CM24-25PMR 2626,Consortium-Magadh,INR,BACHRA SERVICE STATION,20000.00,1876600.00,24000.00,1852600.00,1852600.00,,1852600.00
24801,2025-03-24,CM24-25PMR 2633,Consortium-Magadh,INR,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,40.00,195800.00,45034.00,150766.00,177903.88,,177904.00
24802,2025-03-24,CM24-25PMR 2634,Consortium-Magadh,INR,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,40.00,196200.00,45126.00,151074.00,178267.32,,178267.00
24803,2025-03-24,CM24-25PMR 2635,Consortium-Magadh,INR,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,30.00,126700.00,29141.00,97559.00,115119.62,,115120.00
24804,2025-03-24,CM24-25PNI 202,Consortium-Magadh,INR,KISHORI SAHU,2.00,128508.00,,128508.00,128508.00,,128508.00
24805,2025-03-24,CM24-25PNI 203,Consortium-Magadh,INR,ABU SUFYAN EAIN,650.50,179012.50,,179012.50,179012.50,,179013.00
24806,2025-03-24,HN24-25PMR 57,HNSS Kurnool,INR,M.R.FUELS,8000.00,774800.00,,774800.00,774800.00,,774800.00
24807,2025-03-24,HN24-25PNI 52,HNSS Kurnool,INR,M.R.FUELS,50.00,5448.50,,5448.50,5448.50,,5449.00
24808,2025-03-24,HO24-25PMR 332,Head Office,INR,M.B ENTERPRISES,130.00,803335.00,,803335.00,947935.30,,947935.00
24809,2025-03-24,HO24-25PV- 1856,Head Office,INR,LAL SALES & SERVICE,1.00,84000.00,,,84000.00,,84000.00
24810,2025-03-24,HO24-25PV- 1858,Head Office,INR,YSR ASSOCIATES,1.00,75000.00,,,81000.00,,81000.00
24811,2025-03-24,HO24-25PV- 1860,Head Office,INR,AGARWAL LAW ASSOCIATES,1.00,200000.00,,,216000.00,,216000.00
24812,2025-03-24,NN24-25PMR 3,Naini OCP,INR,SAI & SOM HARDWARE,121.00,11228.74,,11228.74,13249.92,,13250.00
24813,2025-03-24,PC24-25PNI 410,Pachhwara Central,INR,SHYAM VEGETABLE STORE,1.00,21949.00,,21949.00,21949.00,,21949.00
24814,2025-03-24,TP24-25PMR 4510,Talaipalli,INR,JAI BALAJI TRADERS,700.00,171500.00,,171500.00,219520.00,,219520.00
24815,2025-03-24,TP24-25PMR 4511,Talaipalli,INR,JAI BALAJI TRADERS,690.00,169050.00,,169050.00,216384.00,,216384.00
24816,2025-03-24,TP24-25PMR 4517,Talaipalli,INR,JAI BALAJI TRADERS,1963.00,93517.32,,93517.32,110350.44,,110350.00
24817,2025-03-24,TP24-25PMR 4518,Talaipalli,INR,JAI BALAJI TRADERS,1962.00,93469.68,,93469.68,110294.22,,110294.00
24818,2025-03-24,TP24-25PMR 4611,Talaipalli,INR,INDIAN OIL CORPORATION LIMITED,25000.00,1935072.00,,1935072.00,1935072.00,1652.78,1933419.00
24819,2025-03-24,TP24-25PMR 4612,Talaipalli,INR,INDIAN OIL CORPORATION LIMITED,25000.00,1935072.00,,1935072.00,1935072.00,1652.78,1933419.00
24820,2025-03-24,TP24-25PMR 4613,Talaipalli,INR,INDIAN OIL CORPORATION LIMITED,34000.00,2631698.94,,2631698.94,2631698.94,2247.78,2629451.00
24821,2025-03-24,TP24-25PV- 1653,Talaipalli,INR,VIJAY GUPTA - CH,1.00,40850.00,,,40441.50,,40442.00
24822,2025-03-24,TP24-25PV- 1710,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24823,2025-03-24,TP24-25PV- 1711,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24824,2025-03-24,TP24-25PV- 1712,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24825,2025-03-24,TP24-25PV- 1782,Talaipalli,INR,DASARI RAJESWARI,1.00,50000.00,,,49500.00,,49500.00
24826,2025-03-24,US24-25PMR 46,Uttarandhra Canal & PLIS,INR,SRI SATYAMAMBA FILLING STATION,98.50,9502.30,,9502.30,9502.30,,9502.00
24827,2025-03-25,AN24-25PMR 2727,Ananta OCP,INR,ECO ENERGIES,40000.00,3008000.00,,3008000.00,3549440.00,,3549440.00
24828,2025-03-25,AN24-25PMR 2729,Ananta OCP,INR,BHARAT PETROLEUM CORPORATION LIMITED,24000.00,1948601.04,,1948601.04,1948601.04,1618.44,1946983.00
24829,2025-03-25,AN24-25PMR 2732,Ananta OCP,INR,NAYARA ENERGY LIMITED,40000.00,3005141.20,,3005141.20,3005141.20,1983.44,3003158.00
24830,2025-03-25,AN24-25PNI 678,Ananta OCP,INR,SAHOO HARDWARE,1.00,18750.00,,18750.00,22125.00,,22125.00
24831,2025-03-25,AN24-25PV- 1104,Ananta OCP,INR,RAHUL KANAOJIYA,1.00,22000.00,,,22880.00,,22880.00
24832,2025-03-25,CM24-25PMR 2627,Consortium-Magadh,INR,BACHRA SERVICE STATION,20000.00,1876600.00,24000.00,1852600.00,1852600.00,,1852600.00
24833,2025-03-25,CM24-25PMR 2628,Consortium-Magadh,INR,ECO ENERGIES,40000.00,2932000.00,,2932000.00,3459760.00,,3459760.00
24834,2025-03-25,CM24-25PMR 2636,Consortium-Magadh,INR,RAJDEEP ELECTRIC & HARDWARE STORE,2.00,6150.00,,6150.00,7257.00,,7257.00
24835,2025-03-25,CM24-25PMR 2637,Consortium-Magadh,INR,SONU MOTOR,3.00,3272.00,953.60,2318.40,2735.72,,2736.00
24836,2025-03-25,CM24-25PMR 2638,Consortium-Magadh,INR,SONU MOTOR,13.00,4120.00,628.31,3491.69,4120.19,,4120.00
24837,2025-03-25,CM24-25PMR 2639,Consortium-Magadh,INR,SONU MOTOR,9.00,20276.00,5677.28,14598.72,18686.36,,18686.00
24838,2025-03-25,CM24-25PMR 2640,Consortium-Magadh,INR,SONU MOTOR,14.00,5999.00,1499.75,4499.25,5309.13,,5309.00
24839,2025-03-25,CM24-25PMR 2641,Consortium-Magadh,INR,HANUMAN JI TRADERS - JHARKHAND,840.00,41170.00,,41170.00,48580.60,,48581.00
24840,2025-03-25,CM24-25PMR 2642,Consortium-Magadh,INR,HANUMAN JI TRADERS - JHARKHAND,531.00,41628.00,,41628.00,49017.04,,49017.00
24841,2025-03-25,CM24-25PMR 2643,Consortium-Magadh,INR,HANUMAN JI TRADERS - JHARKHAND,922.00,186970.00,,186970.00,220624.60,,220625.00
24842,2025-03-25,CM24-25PMR 2644,Consortium-Magadh,INR,HANUMAN JI TRADERS - JHARKHAND,50.00,34400.00,,34400.00,40592.00,,40592.00
24843,2025-03-25,CM24-25PMR 2658,Consortium-Magadh,INR,VALVOLINE CUMMINS PRIVATE LIMITED - JHARKHAND,1050.00,262500.00,,262500.00,309750.00,,309750.00
24844,2025-03-25,HN24-25PMR 58,HNSS Kurnool,INR,M.R.FUELS,5000.00,484250.00,,484250.00,484250.00,,484250.00
24845,2025-03-25,HN24-25PMR 62,HNSS Kurnool,INR,STANDARD PUMP HOUSE,2.00,119500.00,,119500.00,141010.00,,141010.00
24846,2025-03-25,HN24-25PMR 80,HNSS Kurnool,INR,SALASAR TRADERS,19.00,15770.00,,15770.00,17662.40,,17700.00
24847,2025-03-25,HN24-25PMR 81,HNSS Kurnool,INR,SALASAR TRADERS,27.00,21060.00,,21060.00,23587.20,,23764.00
24848,2025-03-25,HN24-25PMR 82,HNSS Kurnool,INR,SALASAR TRADERS,20.00,15600.00,,15600.00,17472.00,,17472.00
24849,2025-03-25,HN24-25PNI 53,HNSS Kurnool,INR,ROSHAN TRADERS,1.00,28850.00,,28850.00,28850.00,,28850.00
24850,2025-03-25,HN24-25PNI 54,HNSS Kurnool,INR,ROSHAN TRADERS,1.00,5995.00,,5995.00,5995.00,,5995.00
24851,2025-03-25,HN24-25PNI 55,HNSS Kurnool,INR,BISMILLAH TRADERS,273.20,32530.80,,32530.80,38386.34,,41926.00
24852,2025-03-25,HN24-25PNI 56,HNSS Kurnool,INR,BISMILLAH TRADERS,5626.50,18517.50,,18517.50,21850.66,,21851.00
24853,2025-03-25,HN24-25PNI 57,HNSS Kurnool,INR,BISMILLAH TRADERS,60.00,42600.00,,42600.00,50268.00,,50976.00
24854,2025-03-25,HN24-25PNI 58,HNSS Kurnool,INR,SRI MATHAJI ELECTRICALS&HARDWARES,1.00,94485.00,,94485.00,111492.30,,111492.00
24855,2025-03-25,HN24-25PNI 59,HNSS Kurnool,INR,SRI MATHAJI ELECTRICALS&HARDWARES,1.00,21010.00,,21010.00,24791.80,,24792.00
24856,2025-03-25,HN24-25PNI 60,HNSS Kurnool,INR,SRI MATHAJI ELECTRICALS&HARDWARES,1.00,30200.00,,30200.00,35636.00,,35636.00
24857,2025-03-25,HN24-25PNI 61,HNSS Kurnool,INR,SRI MATHAJI ELECTRICALS&HARDWARES,1.00,53820.00,,53820.00,63507.60,,63508.00
24858,2025-03-25,HN24-25PNI 62,HNSS Kurnool,INR,SRI MATHAJI ELECTRICALS&HARDWARES,1.00,33870.00,,33870.00,39966.60,,39967.00
24859,2025-03-25,HN24-25PNI 63,HNSS Kurnool,INR,SRI MATHAJI ELECTRICALS&HARDWARES,1.00,18530.00,,18530.00,21865.40,,21865.00
24860,2025-03-25,HN24-25PNI 64,HNSS Kurnool,INR,SRI MATHAJI ELECTRICALS&HARDWARES,1.00,10420.00,,10420.00,12295.60,,12296.00
24861,2025-03-25,HN24-25PNI 65,HNSS Kurnool,INR,SRI MATHAJI ELECTRICALS&HARDWARES,1.00,23400.00,,23400.00,27612.00,,27612.00
24862,2025-03-25,HN24-25PNI 66,HNSS Kurnool,INR,ORIENT TRADERS,351.00,14008.50,,14008.50,16217.72,,16218.00
24863,2025-03-25,HN24-25PNI 67,HNSS Kurnool,INR,TECHNO HYDRAULIC & PNEUMATICS,1.00,50522.00,12630.00,37892.00,44712.56,,44713.00
24864,2025-03-25,HN24-25PNI 68,HNSS Kurnool,INR,TECHNO HYDRAULIC & PNEUMATICS,1.00,17876.00,,17876.00,21093.68,,21094.00
24865,2025-03-25,HN24-25PNI 69,HNSS Kurnool,INR,BISMILLAH TRADERS,1.00,48011.65,,48011.65,56653.75,,58154.00
24866,2025-03-25,HN24-25PV- 64,HNSS Kurnool,INR,SRI RAM AQUA,1.00,15250.00,,,17995.00,,17995.00
24867,2025-03-25,HN24-25PV- 65,HNSS Kurnool,INR,HARIJANA BALANNA,76.00,51600.00,,,51084.00,,51084.00
24868,2025-03-25,HN24-25PV- 66,HNSS Kurnool,INR,HARIJANA BALU,5.00,13500.00,,,13500.00,,13500.00
24869,2025-03-25,NN24-25PNI 42,Naini OCP,INR,SAHOO ENTERPRISES,2.00,27509.26,,27509.26,35000.00,,35000.00
24870,2025-03-25,PC24-25/PVAO 59,Pachhwara Central,INR,FASHION HOOD MAKER,1.00,36000.00,5400.00,30600.00,30600.00,,30600.00
24871,2025-03-25,PC24-25/PVAO 60,Pachhwara Central,INR,FASHION HOOD MAKER,1.00,15000.00,2250.00,12750.00,12750.00,,12750.00
24872,2025-03-25,PC24-25/PVAO 61,Pachhwara Central,INR,FASHION HOOD MAKER,1.00,4650.00,697.50,3952.50,3952.50,,3953.00
24873,2025-03-25,PC24-25/PVAO 62,Pachhwara Central,INR,FASHION HOOD MAKER,1.00,4650.00,697.50,3952.50,3952.50,,3953.00
24874,2025-03-25,PC24-25/PVAO 63,Pachhwara Central,INR,FASHION HOOD MAKER,1.00,3100.00,465.00,2635.00,2635.00,,2635.00
24875,2025-03-25,PC24-25/PVAO 64,Pachhwara Central,INR,FASHION HOOD MAKER,1.00,12000.00,1800.00,10200.00,10200.00,,10200.00
24876,2025-03-25,PC24-25/PVAO 66,Pachhwara Central,INR,MATA ELECTRICALS,1.00,12320.00,,12320.00,14537.60,,14538.00
24877,2025-03-25,PC24-25PMR 1657,Pachhwara Central,INR,MANISH FUEL STATION,20000.00,1839200.00,,1839200.00,1839200.00,,1839200.00
24878,2025-03-25,PC24-25PMR 1658,Pachhwara Central,INR,BIMLA KISAN SEWA KENDRA,14000.00,1288000.00,,1288000.00,1288000.00,,1288000.00
24879,2025-03-25,PC24-25PMR 1659,Pachhwara Central,INR,BIMLA KISAN SEWA KENDRA,12000.00,1104000.00,,1104000.00,1104000.00,,1104000.00
24880,2025-03-25,PC24-25PMR 1664,Pachhwara Central,INR,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,202.00,304481.33,,304481.33,371747.59,,371748.00
24881,2025-03-25,PC24-25PMR 1665,Pachhwara Central,INR,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,110.00,90080.84,,90080.84,107931.40,,107931.00
24882,2025-03-25,PC24-25PMR 1666,Pachhwara Central,INR,PRIME POWER,8.00,81592.00,,81592.00,96278.56,,98049.00
24883,2025-03-25,PC24-25PMR 1667,Pachhwara Central,INR,GARUDA POWER PRIVATE LTD-JHARKHAND,22.00,115945.43,,115945.43,136815.61,,136816.00
24884,2025-03-25,PC24-25PMR 1668,Pachhwara Central,INR,GARUDA POWER PRIVATE LTD-JHARKHAND,2.00,1479.54,,1479.54,1745.86,,1746.00
24885,2025-03-25,PC24-25PMR 1671,Pachhwara Central,INR,TIPPER AND HYDRAULIC SOLUTIONS,35.00,112905.00,7903.35,105001.65,123901.95,,123902.00
24886,2025-03-25,PC24-25PMR 1673,Pachhwara Central,INR,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,2.00,13820.00,3178.60,10641.40,12556.85,,12557.00
24887,2025-03-25,PC24-25PMR 1674,Pachhwara Central,INR,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,24.00,138400.00,31832.00,106568.00,125750.24,,125750.00
24888,2025-03-25,PC24-25PMR 1680,Pachhwara Central,INR,INFRA EQUIP PRIVATE LIMITED,208.00,53734.72,,53734.72,63406.96,,63407.00
24889,2025-03-25,PC24-25PMR 1682,Pachhwara Central,INR,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,6.00,77400.00,35604.00,41796.00,53498.88,,53499.00
24890,2025-03-25,PC24-25PMR 1740,Pachhwara Central,INR,INFRA EQUIP PRIVATE LIMITED,210.00,46552.99,,46552.99,54932.53,,54933.00
24891,2025-03-25,PC24-25PMR 1741,Pachhwara Central,INR,DOZER WORLD PVT LTD-DELHI,1.00,52500.00,,52500.00,67200.00,,67200.00
24892,2025-03-25,PC24-25PV- 256,Pachhwara Central,INR,RAKESH KUMAR,1.00,1010101.00,,,999999.99,,1000000.00
24893,2025-03-25,PC24-25PV- 264,Pachhwara Central,INR,RAO COURIER SERVICE,1.00,3750.00,,,4387.50,,4388.00
24894,2025-03-25,TP24-25PMR 4446,Talaipalli,INR,RAMESHWAR NUT BOLTS,307.00,17806.00,,17806.00,21011.08,,21011.00
24895,2025-03-25,TP24-25PMR 4447,Talaipalli,INR,ASHOKA PRINTING WORKS,34181.00,56290.00,,56290.00,66422.20,,66422.00
24896,2025-03-25,TP24-25PMR 4449,Talaipalli,INR,ASHOKA PRINTING WORKS,25.00,2159.96,,2159.96,2548.76,,2549.00
24897,2025-03-25,TP24-25PMR 4451,Talaipalli,INR,GARG HARDWARE,347.00,65250.00,,65250.00,76995.00,,76995.00
24898,2025-03-25,TP24-25PMR 4454,Talaipalli,INR,RAMESHWAR NUT BOLTS,396.00,65116.00,,65116.00,76836.88,,76837.00
24899,2025-03-25,TP24-25PMR 4456,Talaipalli,INR,HANUMAN JI TRADERS - JHARKHAND,32.00,51270.00,,51270.00,60498.60,,60499.00
24900,2025-03-25,TP24-25PMR 4459,Talaipalli,INR,RAMESHWAR NUT BOLTS,48.00,38920.00,,38920.00,45925.60,,45926.00
24901,2025-03-25,TP24-25PMR 4461,Talaipalli,INR,MADHURA ENGINEERING SERVICES PRIVATE LIMITED,71.00,133682.00,,133682.00,166918.16,,166918.00
24902,2025-03-25,TP24-25PMR 4462,Talaipalli,INR,RAMESHWAR NUT BOLTS,50.00,13000.00,,13000.00,15340.00,,15340.00
24903,2025-03-25,TP24-25PMR 4463,Talaipalli,INR,RAMESHWAR NUT BOLTS,26.00,4375.00,,4375.00,4954.50,,4955.00
24904,2025-03-25,TP24-25PMR 4464,Talaipalli,INR,DOZER WORLD PVT LTD-DELHI,5.00,122500.00,,122500.00,144550.00,,144550.00
24905,2025-03-25,TP24-25PMR 4512,Talaipalli,INR,JAI BALAJI TRADERS,650.00,159250.00,,159250.00,203840.00,,203840.00
24906,2025-03-25,TP24-25PMR 4514,Talaipalli,INR,JAI BALAJI TRADERS,640.00,156800.00,,156800.00,200704.00,,200704.00
24907,2025-03-25,TP24-25PMR 4515,Talaipalli,INR,JAI BALAJI TRADERS,630.00,154350.00,,154350.00,197568.00,,197568.00
24908,2025-03-25,TP24-25PMR 4519,Talaipalli,INR,JAI BALAJI TRADERS,1952.00,92993.28,,92993.28,109732.08,,109732.00
24909,2025-03-25,TP24-25PMR 4520,Talaipalli,INR,JAI BALAJI TRADERS,1861.00,88658.04,,88658.04,104616.48,,104616.00
24910,2025-03-25,TP24-25PMR 4614,Talaipalli,INR,INDIAN OIL CORPORATION LIMITED,34000.00,2631698.94,,2631698.94,2631698.94,2247.78,2629451.00
24911,2025-03-25,TP24-25PMR 4615,Talaipalli,INR,INDIAN OIL CORPORATION LIMITED,29000.00,2200544.94,,2200544.94,2200544.94,1879.52,2198665.00
24912,2025-03-25,TP24-25PMR 4625,Talaipalli,INR,NAYARA ENERGY LIMITED,40000.00,2894820.00,,2894820.00,2894820.00,1887.42,2892933.00
24913,2025-03-25,TP24-25PNI 769,Talaipalli,INR,ABHISHEK ALUMINIUM (BARTAN GODAAM),1.00,1700.00,,1700.00,1700.00,,1700.00
24914,2025-03-25,TP24-25PNI 770,Talaipalli,INR,ABHISHEK ALUMINIUM (BARTAN GODAAM),1.00,1550.00,,1550.00,1550.00,,1550.00
24915,2025-03-25,TP24-25PNI 771,Talaipalli,INR,APKI PASAND,1.00,79591.00,,79591.00,79591.00,,79591.00
24916,2025-03-25,TP24-25PV- 1689,Talaipalli,INR,MAHALAXMI CORP,1.00,60900.00,,,67599.00,,67599.00
24917,2025-03-25,TP24-25PV- 1713,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24918,2025-03-25,TP24-25PV- 1714,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24919,2025-03-25,TP24-25PV- 1715,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24920,2025-03-25,TP24-25PV- 1724,Talaipalli,INR,SRI BALAJI ANAND CHEMICALS,1.00,272000.00,,,299200.00,,299200.00
24921,2025-03-25,TP24-25PV- 1762,Talaipalli,INR,NAIDU BRO'S TRANSPORT,1.00,52500.00,,,54600.00,,54600.00
24922,2025-03-26,AN24-25PMR 2728,Ananta OCP,INR,ECO ENERGIES,37000.00,2782400.00,,2782400.00,3283232.00,,3283232.00
24923,2025-03-26,AN24-25PMR 2733,Ananta OCP,INR,NAYARA ENERGY LIMITED,40000.00,2894820.00,,2894820.00,2894820.00,1887.43,2892933.00
